user_id,date,group,purchase,price
881102,2021-01-13,A,0,0
862523,2021-01-08,A,1,100000
839724,2021-01-06,B,0,0
823755,2021-01-12,B,1,10000
811389,2021-01-08,A,0,0
844421,2021-01-14,B,0,0
710587,2021-01-04,A,0,0
674899,2021-01-02,A,0,0
904961,2021-01-04,A,0,0
752155,2021-01-22,B,0,0
815599,2021-01-12,B,0,0
780357,2021-01-22,A,0,0
654685,2021-01-18,B,0,0
813908,2021-01-19,B,0,0
921788,2021-01-07,A,0,0
682329,2021-01-05,B,0,0
916519,2021-01-07,B,0,0
717135,2021-01-05,A,0,0
754187,2021-01-18,A,0,0
707508,2021-01-16,A,0,0
819031,2021-01-12,B,0,0
822280,2021-01-17,B,0,0
832271,2021-01-16,A,0,0
713873,2021-01-07,B,0,0
719239,2021-01-14,A,0,0
738650,2021-01-10,B,0,0
939743,2021-01-21,A,0,0
663148,2021-01-03,B,0,0
743491,2021-01-05,B,0,0
717813,2021-01-20,A,0,0
824020,2021-01-06,A,0,0
822403,2021-01-08,B,1,100000
762959,2021-01-22,B,0,0
646836,2021-01-12,A,1,200000
827780,2021-01-13,B,0,0
762390,2021-01-08,A,1,60000
769704,2021-01-21,B,0,0
721486,2021-01-10,B,1,150000
896964,2021-01-23,A,0,0
902587,2021-01-07,A,1,100000
653430,2021-01-03,B,0,0
869384,2021-01-09,B,1,10000
631841,2021-01-04,B,0,0
752291,2021-01-14,B,0,0
706022,2021-01-12,B,0,0
657403,2021-01-15,B,1,10000
839811,2021-01-16,A,0,0
693553,2021-01-17,A,0,0
789774,2021-01-12,B,0,0
637457,2021-01-22,B,0,0
839961,2021-01-21,A,0,0
877747,2021-01-12,B,0,0
666730,2021-01-10,B,0,0
901790,2021-01-15,B,0,0
693882,2021-01-04,A,0,0
928228,2021-01-08,A,0,0
689747,2021-01-11,B,1,150000
920684,2021-01-11,A,1,10000
663477,2021-01-10,A,0,0
738400,2021-01-16,A,0,0
726889,2021-01-20,B,1,100000
923225,2021-01-24,A,0,0
684036,2021-01-17,A,0,0
936134,2021-01-02,B,0,0
738169,2021-01-15,B,0,0
920319,2021-01-13,A,0,0
679095,2021-01-18,A,0,0
690386,2021-01-03,B,0,0
942200,2021-01-22,B,1,100000
714420,2021-01-17,B,0,0
714965,2021-01-19,B,0,0
632471,2021-01-02,A,0,0
718489,2021-01-07,A,0,0
753176,2021-01-19,B,0,0
792048,2021-01-16,A,0,0
923069,2021-01-02,B,0,0
817003,2021-01-05,B,0,0
925469,2021-01-06,A,0,0
833082,2021-01-15,B,0,0
737969,2021-01-08,B,0,0
790180,2021-01-16,B,0,0
635661,2021-01-09,B,1,150000
857153,2021-01-03,B,0,0
831960,2021-01-17,A,0,0
837860,2021-01-20,B,0,0
769489,2021-01-12,B,1,60000
896982,2021-01-14,B,0,0
784926,2021-01-10,B,0,0
653788,2021-01-16,B,0,0
848538,2021-01-23,A,0,0
918285,2021-01-02,B,1,100000
926401,2021-01-16,B,0,0
846317,2021-01-11,B,0,0
774154,2021-01-18,A,1,10000
792722,2021-01-08,A,0,0
780339,2021-01-04,A,0,0
811679,2021-01-15,A,0,0
911182,2021-01-09,B,0,0
753917,2021-01-19,B,0,0
922530,2021-01-19,B,0,0
809225,2021-01-16,A,0,0
632284,2021-01-21,B,0,0
831611,2021-01-14,B,0,0
741890,2021-01-15,A,0,0
881668,2021-01-23,B,0,0
707966,2021-01-18,B,0,0
877130,2021-01-12,A,0,0
714955,2021-01-09,B,0,0
812294,2021-01-23,A,0,0
893234,2021-01-05,A,1,100000
653278,2021-01-21,B,0,0
822692,2021-01-02,A,0,0
768218,2021-01-23,B,0,0
934387,2021-01-04,B,0,0
692743,2021-01-12,A,0,0
740512,2021-01-03,B,0,0
746864,2021-01-10,B,0,0
715230,2021-01-23,B,1,10000
829409,2021-01-12,A,0,0
882526,2021-01-06,B,0,0
766126,2021-01-05,B,1,150000
656472,2021-01-05,A,0,0
677924,2021-01-21,A,0,0
668920,2021-01-09,B,0,0
637283,2021-01-10,A,0,0
709838,2021-01-15,A,0,0
900774,2021-01-10,A,0,0
682327,2021-01-05,A,0,0
702141,2021-01-16,A,0,0
744142,2021-01-09,B,0,0
762235,2021-01-07,A,0,0
863244,2021-01-07,B,0,0
688079,2021-01-13,A,1,200000
737418,2021-01-18,B,0,0
707786,2021-01-08,A,0,0
673476,2021-01-22,A,0,0
808797,2021-01-03,A,0,0
718538,2021-01-22,B,0,0
928920,2021-01-03,A,0,0
770667,2021-01-18,A,0,0
822147,2021-01-12,B,0,0
717887,2021-01-16,A,0,0
799451,2021-01-12,B,0,0
917536,2021-01-05,A,1,10000
872397,2021-01-21,B,1,10000
698201,2021-01-24,B,0,0
849805,2021-01-05,B,0,0
737786,2021-01-10,B,0,0
896160,2021-01-16,B,1,100000
656388,2021-01-22,A,0,0
832911,2021-01-18,A,0,0
836529,2021-01-04,A,0,0
761140,2021-01-16,A,0,0
845866,2021-01-12,A,0,0
806367,2021-01-06,B,0,0
720841,2021-01-19,A,0,0
699787,2021-01-13,A,0,0
917863,2021-01-10,A,0,0
643950,2021-01-23,A,0,0
887239,2021-01-11,A,1,60000
819900,2021-01-14,A,1,60000
690994,2021-01-05,A,0,0
730285,2021-01-20,A,0,0
751180,2021-01-17,A,1,150000
941654,2021-01-22,A,0,0
821134,2021-01-02,A,0,0
644819,2021-01-05,A,1,100000
802053,2021-01-17,B,0,0
800779,2021-01-10,A,0,0
764700,2021-01-09,A,0,0
715727,2021-01-20,A,0,0
869872,2021-01-16,B,0,0
851371,2021-01-18,A,0,0
904493,2021-01-23,B,0,0
876651,2021-01-19,B,0,0
738568,2021-01-10,A,0,0
833829,2021-01-14,B,0,0
630496,2021-01-21,A,0,0
752145,2021-01-24,A,0,0
863719,2021-01-19,B,0,0
854251,2021-01-15,B,0,0
707140,2021-01-04,B,0,0
901835,2021-01-06,B,0,0
913923,2021-01-08,A,1,200000
895871,2021-01-06,A,1,10000
747854,2021-01-09,B,0,0
813369,2021-01-09,A,0,0
665028,2021-01-02,B,0,0
900044,2021-01-10,A,0,0
673974,2021-01-20,B,1,100000
839837,2021-01-10,A,1,10000
632639,2021-01-17,A,0,0
732271,2021-01-21,A,0,0
791696,2021-01-14,A,0,0
908970,2021-01-13,A,0,0
807703,2021-01-22,A,1,10000
846652,2021-01-18,B,0,0
737891,2021-01-18,B,0,0
934593,2021-01-18,A,0,0
763779,2021-01-14,A,1,150000
814484,2021-01-08,B,0,0
661825,2021-01-09,A,1,100000
690751,2021-01-05,B,0,0
864463,2021-01-06,A,0,0
637095,2021-01-19,A,0,0
673609,2021-01-23,A,0,0
783013,2021-01-17,A,0,0
757746,2021-01-10,B,0,0
686840,2021-01-06,A,0,0
800178,2021-01-08,B,0,0
784051,2021-01-19,B,0,0
823512,2021-01-22,A,0,0
784250,2021-01-19,B,1,10000
824979,2021-01-08,B,0,0
853095,2021-01-03,A,0,0
719000,2021-01-09,A,1,200000
693307,2021-01-23,B,0,0
733041,2021-01-06,B,0,0
631881,2021-01-05,B,0,0
711696,2021-01-09,B,0,0
860931,2021-01-09,A,0,0
662290,2021-01-16,A,0,0
637074,2021-01-15,A,0,0
883787,2021-01-14,B,1,60000
732994,2021-01-06,A,0,0
739430,2021-01-13,B,0,0
920064,2021-01-14,A,0,0
908414,2021-01-15,B,0,0
742623,2021-01-03,B,0,0
928173,2021-01-14,A,0,0
668750,2021-01-03,A,0,0
669148,2021-01-03,B,0,0
771922,2021-01-22,A,0,0
703686,2021-01-10,B,0,0
798360,2021-01-08,B,0,0
793312,2021-01-08,B,0,0
900571,2021-01-05,B,0,0
838293,2021-01-13,B,0,0
786008,2021-01-12,B,0,0
734302,2021-01-09,B,0,0
839583,2021-01-23,A,1,150000
686413,2021-01-12,A,0,0
703294,2021-01-09,A,0,0
693450,2021-01-20,A,0,0
839254,2021-01-12,B,0,0
944662,2021-01-11,B,0,0
818087,2021-01-20,A,0,0
914231,2021-01-10,B,0,0
931219,2021-01-12,A,0,0
657116,2021-01-04,A,0,0
943607,2021-01-02,A,0,0
773137,2021-01-18,B,0,0
873828,2021-01-04,B,0,0
926857,2021-01-07,B,0,0
675628,2021-01-22,B,0,0
797965,2021-01-02,A,1,200000
945763,2021-01-18,A,0,0
839936,2021-01-15,B,0,0
659064,2021-01-17,A,0,0
763092,2021-01-13,B,0,0
937784,2021-01-21,B,0,0
904174,2021-01-12,A,0,0
798597,2021-01-20,B,0,0
688903,2021-01-20,A,0,0
822773,2021-01-06,A,0,0
635719,2021-01-04,A,0,0
767974,2021-01-03,B,0,0
876188,2021-01-03,B,0,0
843726,2021-01-21,B,0,0
663675,2021-01-02,A,1,60000
703507,2021-01-23,B,0,0
887372,2021-01-21,A,0,0
787974,2021-01-23,A,0,0
658828,2021-01-16,A,0,0
698325,2021-01-03,A,1,200000
789101,2021-01-24,B,1,200000
836319,2021-01-08,B,0,0
862872,2021-01-20,B,0,0
779324,2021-01-17,B,0,0
733106,2021-01-17,A,0,0
933367,2021-01-12,B,0,0
822872,2021-01-08,B,0,0
678447,2021-01-06,B,0,0
932202,2021-01-11,A,0,0
700823,2021-01-12,B,0,0
771036,2021-01-20,A,0,0
837845,2021-01-22,A,1,10000
818294,2021-01-17,B,0,0
930252,2021-01-04,B,0,0
644246,2021-01-14,A,0,0
816060,2021-01-17,B,0,0
706144,2021-01-15,B,0,0
893299,2021-01-07,B,0,0
898975,2021-01-19,A,0,0
730773,2021-01-20,A,0,0
703589,2021-01-05,B,0,0
731764,2021-01-19,A,0,0
655714,2021-01-06,A,0,0
723543,2021-01-03,A,0,0
658418,2021-01-10,B,0,0
759242,2021-01-12,A,0,0
922726,2021-01-05,A,0,0
734475,2021-01-14,B,0,0
633050,2021-01-22,B,1,100000
806999,2021-01-09,B,0,0
732170,2021-01-03,A,0,0
792721,2021-01-05,A,0,0
671207,2021-01-19,B,0,0
871860,2021-01-21,A,0,0
768435,2021-01-05,B,0,0
738282,2021-01-12,A,0,0
912270,2021-01-23,B,0,0
869139,2021-01-12,A,0,0
851163,2021-01-05,A,0,0
732998,2021-01-15,B,0,0
785552,2021-01-13,B,0,0
826340,2021-01-16,A,0,0
921475,2021-01-03,A,0,0
695834,2021-01-11,A,0,0
726313,2021-01-10,B,0,0
938108,2021-01-02,B,1,10000
648562,2021-01-06,A,0,0
803555,2021-01-05,B,0,0
683595,2021-01-21,A,0,0
909236,2021-01-15,B,0,0
813242,2021-01-18,A,1,60000
820761,2021-01-03,B,0,0
749239,2021-01-18,A,0,0
766602,2021-01-24,B,0,0
938762,2021-01-21,A,0,0
657232,2021-01-08,B,0,0
892351,2021-01-18,A,0,0
740710,2021-01-19,A,0,0
825219,2021-01-14,A,0,0
685396,2021-01-06,B,0,0
774050,2021-01-13,B,0,0
852114,2021-01-14,A,0,0
870546,2021-01-04,B,0,0
937293,2021-01-08,A,0,0
823246,2021-01-05,B,0,0
761259,2021-01-04,B,0,0
681046,2021-01-03,A,0,0
872127,2021-01-17,B,0,0
639340,2021-01-09,A,1,10000
669582,2021-01-20,A,0,0
705029,2021-01-07,B,0,0
723106,2021-01-16,A,0,0
716704,2021-01-13,B,0,0
873250,2021-01-14,B,0,0
849167,2021-01-10,A,1,60000
924579,2021-01-05,B,0,0
772161,2021-01-15,A,0,0
863888,2021-01-02,B,0,0
818226,2021-01-04,A,0,0
735536,2021-01-03,A,0,0
791669,2021-01-09,B,1,200000
630419,2021-01-16,B,0,0
819133,2021-01-18,A,0,0
638918,2021-01-05,A,0,0
704315,2021-01-20,B,0,0
868081,2021-01-24,A,0,0
737509,2021-01-17,A,0,0
894716,2021-01-16,A,1,10000
736205,2021-01-23,A,0,0
792434,2021-01-16,A,0,0
786215,2021-01-04,B,0,0
706107,2021-01-04,A,0,0
669855,2021-01-08,A,0,0
701843,2021-01-06,B,0,0
834540,2021-01-17,B,0,0
935616,2021-01-19,B,0,0
892637,2021-01-06,B,0,0
634582,2021-01-13,A,0,0
905466,2021-01-14,A,0,0
688775,2021-01-06,A,0,0
755296,2021-01-12,A,0,0
761065,2021-01-14,A,0,0
901482,2021-01-19,A,0,0
752694,2021-01-21,A,0,0
881495,2021-01-19,A,1,60000
932416,2021-01-11,B,0,0
783588,2021-01-19,A,0,0
833038,2021-01-16,A,0,0
928523,2021-01-16,A,0,0
922322,2021-01-08,B,0,0
785690,2021-01-14,B,0,0
632523,2021-01-21,B,0,0
814588,2021-01-09,A,0,0
818973,2021-01-18,B,0,0
907011,2021-01-15,B,0,0
647367,2021-01-24,B,0,0
907137,2021-01-08,B,0,0
940997,2021-01-13,B,0,0
839633,2021-01-21,A,0,0
850082,2021-01-24,A,0,0
820339,2021-01-06,B,0,0
650109,2021-01-12,A,0,0
924723,2021-01-23,B,0,0
943941,2021-01-19,A,0,0
756146,2021-01-14,B,0,0
676351,2021-01-19,B,0,0
773342,2021-01-04,A,1,60000
903623,2021-01-15,B,0,0
822854,2021-01-11,A,0,0
777932,2021-01-08,A,0,0
722146,2021-01-21,A,0,0
663121,2021-01-06,B,0,0
902089,2021-01-10,A,0,0
828253,2021-01-24,A,0,0
824342,2021-01-11,A,0,0
728337,2021-01-16,B,0,0
917936,2021-01-19,A,0,0
721654,2021-01-04,B,0,0
740092,2021-01-09,A,0,0
823107,2021-01-18,B,0,0
863318,2021-01-24,A,0,0
841766,2021-01-19,B,0,0
657037,2021-01-20,A,0,0
758246,2021-01-19,B,0,0
750324,2021-01-19,A,0,0
731821,2021-01-11,B,0,0
709966,2021-01-07,A,0,0
774660,2021-01-11,A,0,0
835532,2021-01-16,B,0,0
797208,2021-01-10,A,0,0
872705,2021-01-20,B,0,0
861270,2021-01-20,A,0,0
875518,2021-01-16,B,0,0
686217,2021-01-22,B,1,10000
897764,2021-01-14,A,0,0
780992,2021-01-04,B,0,0
841894,2021-01-18,A,0,0
860096,2021-01-23,B,0,0
716233,2021-01-07,A,0,0
903005,2021-01-12,B,0,0
863274,2021-01-23,A,0,0
760746,2021-01-18,A,0,0
831226,2021-01-16,B,0,0
930986,2021-01-15,B,0,0
874789,2021-01-03,A,0,0
666067,2021-01-16,B,0,0
733142,2021-01-04,A,0,0
730787,2021-01-15,B,0,0
687904,2021-01-19,B,0,0
832089,2021-01-04,B,0,0
724934,2021-01-06,B,0,0
857493,2021-01-10,A,0,0
765072,2021-01-02,B,0,0
809525,2021-01-12,B,0,0
783100,2021-01-05,B,0,0
813000,2021-01-10,B,1,10000
923382,2021-01-19,A,0,0
931993,2021-01-22,B,0,0
847345,2021-01-13,A,0,0
902592,2021-01-12,B,1,150000
813186,2021-01-11,B,0,0
829328,2021-01-20,A,1,60000
660364,2021-01-14,A,0,0
794965,2021-01-16,B,0,0
792567,2021-01-07,A,0,0
667319,2021-01-11,A,0,0
922272,2021-01-08,A,0,0
690403,2021-01-05,B,0,0
644149,2021-01-16,A,0,0
766948,2021-01-17,A,0,0
682605,2021-01-05,A,0,0
760374,2021-01-23,B,0,0
845959,2021-01-06,B,0,0
862961,2021-01-15,A,0,0
918229,2021-01-16,A,0,0
630423,2021-01-08,B,0,0
855691,2021-01-11,A,0,0
923025,2021-01-14,A,0,0
699226,2021-01-12,A,0,0
915024,2021-01-18,A,0,0
830498,2021-01-11,B,0,0
940002,2021-01-16,B,0,0
847518,2021-01-15,B,1,150000
919417,2021-01-05,A,0,0
721990,2021-01-17,B,1,100000
909106,2021-01-06,B,0,0
730405,2021-01-13,A,0,0
864671,2021-01-08,B,0,0
800824,2021-01-08,B,0,0
729798,2021-01-04,A,0,0
741819,2021-01-13,B,0,0
937141,2021-01-21,A,0,0
693838,2021-01-18,B,0,0
654502,2021-01-22,B,0,0
837127,2021-01-19,A,0,0
696034,2021-01-20,A,0,0
772262,2021-01-11,B,0,0
662288,2021-01-05,B,0,0
743860,2021-01-13,A,0,0
652886,2021-01-22,B,0,0
900739,2021-01-11,B,1,200000
635883,2021-01-10,A,0,0
655724,2021-01-23,A,0,0
864955,2021-01-18,A,0,0
800118,2021-01-12,B,0,0
931085,2021-01-14,A,0,0
863679,2021-01-21,A,0,0
934209,2021-01-14,A,0,0
759919,2021-01-19,A,0,0
718864,2021-01-11,A,0,0
746807,2021-01-23,B,0,0
741134,2021-01-07,B,0,0
684642,2021-01-09,A,0,0
720270,2021-01-23,A,0,0
736908,2021-01-20,B,0,0
911818,2021-01-09,A,0,0
818660,2021-01-20,B,0,0
785273,2021-01-16,B,1,10000
861090,2021-01-14,A,0,0
784058,2021-01-06,B,0,0
773019,2021-01-13,B,1,10000
730433,2021-01-07,A,1,10000
665442,2021-01-16,B,0,0
874909,2021-01-23,A,0,0
724981,2021-01-12,A,0,0
654397,2021-01-16,A,0,0
786500,2021-01-24,B,1,100000
911090,2021-01-02,A,0,0
911306,2021-01-12,B,0,0
820915,2021-01-23,A,0,0
798695,2021-01-05,A,0,0
916263,2021-01-05,B,0,0
810735,2021-01-10,B,0,0
906492,2021-01-20,A,0,0
666441,2021-01-23,A,0,0
862296,2021-01-07,A,0,0
941640,2021-01-20,B,0,0
836105,2021-01-24,A,0,0
712311,2021-01-24,A,0,0
805384,2021-01-20,A,0,0
659292,2021-01-17,A,0,0
872814,2021-01-24,A,1,100000
842043,2021-01-24,B,0,0
730255,2021-01-02,B,0,0
944935,2021-01-05,B,0,0
792034,2021-01-13,A,0,0
637418,2021-01-20,A,0,0
719315,2021-01-17,A,0,0
706789,2021-01-22,A,0,0
812544,2021-01-12,A,0,0
661093,2021-01-07,A,1,10000
884939,2021-01-02,A,0,0
681412,2021-01-04,B,0,0
692886,2021-01-18,B,0,0
666970,2021-01-18,B,0,0
896726,2021-01-23,B,0,0
771122,2021-01-12,A,0,0
659435,2021-01-07,B,0,0
854316,2021-01-16,A,0,0
700282,2021-01-20,B,0,0
803579,2021-01-12,A,0,0
819393,2021-01-03,B,0,0
880750,2021-01-11,A,0,0
858404,2021-01-22,B,0,0
700613,2021-01-02,A,0,0
663260,2021-01-23,B,0,0
841092,2021-01-19,B,0,0
942945,2021-01-08,B,0,0
820350,2021-01-12,B,0,0
808542,2021-01-19,B,0,0
918073,2021-01-05,B,0,0
729497,2021-01-16,A,0,0
671821,2021-01-20,B,0,0
843709,2021-01-05,B,0,0
686086,2021-01-02,B,0,0
826241,2021-01-05,B,0,0
744981,2021-01-07,A,0,0
839947,2021-01-05,A,0,0
898325,2021-01-16,B,0,0
905175,2021-01-19,A,0,0
818131,2021-01-06,B,0,0
914727,2021-01-10,A,0,0
789798,2021-01-07,A,1,150000
896616,2021-01-12,B,0,0
906182,2021-01-11,A,0,0
939137,2021-01-03,A,1,150000
908145,2021-01-07,B,0,0
743964,2021-01-09,A,0,0
874309,2021-01-21,B,0,0
877346,2021-01-12,A,1,200000
911509,2021-01-16,A,0,0
634168,2021-01-20,A,0,0
792537,2021-01-23,A,0,0
944405,2021-01-06,A,0,0
707044,2021-01-16,A,1,150000
697422,2021-01-11,A,0,0
691371,2021-01-04,A,0,0
747297,2021-01-24,B,0,0
701643,2021-01-19,A,0,0
782710,2021-01-21,A,0,0
827094,2021-01-22,A,0,0
668512,2021-01-17,A,0,0
794448,2021-01-12,A,0,0
938106,2021-01-17,A,0,0
915479,2021-01-05,B,1,150000
701486,2021-01-06,A,0,0
648219,2021-01-12,B,0,0
768869,2021-01-10,B,0,0
735337,2021-01-03,B,0,0
922884,2021-01-23,B,0,0
760941,2021-01-02,B,0,0
644017,2021-01-16,A,0,0
720724,2021-01-21,A,0,0
752600,2021-01-10,B,0,0
885163,2021-01-08,A,0,0
753546,2021-01-20,A,0,0
764573,2021-01-14,B,0,0
746057,2021-01-16,B,0,0
783175,2021-01-07,B,0,0
647041,2021-01-22,A,1,150000
799305,2021-01-19,A,0,0
866439,2021-01-11,A,0,0
691394,2021-01-21,B,0,0
834326,2021-01-07,A,0,0
922484,2021-01-21,A,0,0
866476,2021-01-23,B,0,0
917725,2021-01-20,B,0,0
934015,2021-01-23,A,0,0
904293,2021-01-18,B,0,0
772452,2021-01-18,A,1,150000
871769,2021-01-16,A,0,0
927127,2021-01-10,A,1,200000
827916,2021-01-21,B,0,0
893504,2021-01-11,B,0,0
724753,2021-01-22,B,0,0
891225,2021-01-22,B,0,0
797073,2021-01-20,B,0,0
821187,2021-01-07,B,0,0
703700,2021-01-15,B,0,0
744874,2021-01-16,A,0,0
883668,2021-01-10,B,0,0
939855,2021-01-17,B,0,0
944421,2021-01-19,B,1,60000
632054,2021-01-20,B,1,200000
674473,2021-01-11,A,0,0
876552,2021-01-16,A,0,0
720733,2021-01-18,B,0,0
775751,2021-01-16,A,0,0
908278,2021-01-19,B,0,0
846666,2021-01-05,A,0,0
719100,2021-01-23,A,0,0
921033,2021-01-08,A,0,0
843206,2021-01-05,B,0,0
909047,2021-01-17,A,0,0
911920,2021-01-12,B,0,0
704680,2021-01-23,B,1,100000
683733,2021-01-24,A,0,0
755379,2021-01-14,B,0,0
907480,2021-01-22,B,0,0
839951,2021-01-18,A,0,0
943166,2021-01-17,A,0,0
655119,2021-01-03,A,0,0
659412,2021-01-03,A,0,0
666589,2021-01-17,A,0,0
833335,2021-01-05,A,0,0
886859,2021-01-02,A,0,0
779970,2021-01-10,A,0,0
646213,2021-01-22,A,0,0
757636,2021-01-12,A,0,0
707304,2021-01-08,B,0,0
801191,2021-01-21,A,0,0
730350,2021-01-10,B,1,60000
732920,2021-01-14,B,0,0
654474,2021-01-16,A,1,150000
895181,2021-01-15,B,0,0
877251,2021-01-18,A,0,0
779881,2021-01-11,B,0,0
685479,2021-01-09,A,0,0
642162,2021-01-10,B,0,0
902468,2021-01-13,B,1,10000
678565,2021-01-20,B,0,0
916233,2021-01-12,A,0,0
637654,2021-01-21,A,0,0
907935,2021-01-13,B,1,60000
782592,2021-01-05,A,0,0
918341,2021-01-13,B,0,0
918899,2021-01-14,B,0,0
926498,2021-01-21,A,0,0
911751,2021-01-16,B,0,0
744062,2021-01-11,B,1,100000
931941,2021-01-16,A,0,0
833154,2021-01-16,B,0,0
877400,2021-01-12,A,1,60000
772714,2021-01-06,B,0,0
829439,2021-01-22,B,0,0
855173,2021-01-12,A,0,0
825636,2021-01-10,B,0,0
695367,2021-01-04,A,1,60000
681102,2021-01-09,B,0,0
683724,2021-01-11,A,0,0
815404,2021-01-21,B,0,0
854066,2021-01-16,A,0,0
911835,2021-01-14,B,0,0
884977,2021-01-06,A,0,0
712634,2021-01-18,B,0,0
841467,2021-01-18,A,0,0
647268,2021-01-03,B,0,0
923092,2021-01-17,B,0,0
844766,2021-01-19,A,0,0
886822,2021-01-11,B,0,0
731514,2021-01-16,B,1,100000
872769,2021-01-10,A,0,0
702390,2021-01-14,B,0,0
717818,2021-01-11,B,0,0
886161,2021-01-06,A,0,0
633943,2021-01-22,B,0,0
692759,2021-01-09,B,0,0
743565,2021-01-20,B,0,0
689301,2021-01-08,B,0,0
935654,2021-01-07,A,0,0
944378,2021-01-15,A,0,0
668053,2021-01-19,B,0,0
757891,2021-01-22,B,0,0
750833,2021-01-12,A,0,0
766016,2021-01-24,A,0,0
707791,2021-01-17,B,0,0
710765,2021-01-11,B,0,0
848744,2021-01-17,B,0,0
731804,2021-01-08,A,1,10000
651413,2021-01-05,A,1,150000
922342,2021-01-14,B,0,0
876383,2021-01-13,B,0,0
859994,2021-01-10,A,0,0
832628,2021-01-09,A,0,0
846290,2021-01-13,A,0,0
853177,2021-01-18,B,0,0
868187,2021-01-08,A,0,0
910294,2021-01-04,A,0,0
634206,2021-01-16,B,0,0
800821,2021-01-08,B,0,0
810813,2021-01-22,B,0,0
785438,2021-01-11,B,0,0
660746,2021-01-24,B,0,0
928111,2021-01-05,A,0,0
913751,2021-01-11,B,0,0
735775,2021-01-12,A,0,0
928070,2021-01-09,B,0,0
641325,2021-01-13,A,0,0
836026,2021-01-19,A,0,0
845914,2021-01-05,A,0,0
810512,2021-01-10,B,0,0
895832,2021-01-10,A,0,0
680381,2021-01-21,B,0,0
751899,2021-01-11,B,0,0
885636,2021-01-23,A,0,0
916408,2021-01-10,A,0,0
937180,2021-01-21,A,0,0
702617,2021-01-06,A,1,10000
661361,2021-01-22,A,0,0
902721,2021-01-23,B,1,10000
749556,2021-01-09,A,1,10000
667940,2021-01-04,B,0,0
789924,2021-01-21,A,0,0
920744,2021-01-13,A,0,0
912686,2021-01-22,B,0,0
689975,2021-01-14,B,0,0
653273,2021-01-03,A,0,0
849184,2021-01-16,A,0,0
664675,2021-01-13,B,0,0
850632,2021-01-22,A,0,0
904115,2021-01-16,B,0,0
720230,2021-01-17,A,0,0
884961,2021-01-09,B,0,0
737393,2021-01-08,A,0,0
815328,2021-01-15,B,0,0
899096,2021-01-19,B,0,0
725560,2021-01-11,B,0,0
788509,2021-01-10,A,0,0
639980,2021-01-08,A,0,0
768241,2021-01-13,A,0,0
830178,2021-01-22,B,0,0
647079,2021-01-13,B,0,0
788478,2021-01-16,A,0,0
688201,2021-01-14,A,0,0
722248,2021-01-15,A,1,60000
659432,2021-01-23,A,0,0
893938,2021-01-14,B,0,0
740424,2021-01-15,B,0,0
736033,2021-01-20,A,0,0
886711,2021-01-15,A,0,0
633086,2021-01-08,B,0,0
701057,2021-01-22,B,0,0
888706,2021-01-19,A,0,0
769256,2021-01-11,B,0,0
824468,2021-01-21,A,0,0
816734,2021-01-03,A,0,0
740459,2021-01-03,B,1,10000
775552,2021-01-23,A,0,0
868671,2021-01-04,A,1,60000
754413,2021-01-20,B,0,0
889952,2021-01-23,A,0,0
782625,2021-01-17,A,0,0
753789,2021-01-07,A,1,10000
687211,2021-01-22,A,0,0
791158,2021-01-14,B,0,0
808973,2021-01-02,A,0,0
829973,2021-01-08,A,0,0
880077,2021-01-08,A,1,60000
659087,2021-01-15,B,0,0
771947,2021-01-16,B,0,0
838623,2021-01-14,B,0,0
856285,2021-01-05,A,0,0
647359,2021-01-10,A,0,0
866607,2021-01-15,A,1,10000
751922,2021-01-15,A,0,0
686898,2021-01-15,A,0,0
877026,2021-01-03,A,1,100000
779739,2021-01-09,B,0,0
769335,2021-01-17,B,0,0
865143,2021-01-18,A,0,0
869072,2021-01-09,B,0,0
664157,2021-01-07,A,0,0
803102,2021-01-18,A,0,0
689982,2021-01-12,A,0,0
664936,2021-01-11,A,0,0
814218,2021-01-08,A,0,0
939773,2021-01-08,A,0,0
783151,2021-01-08,B,0,0
704776,2021-01-13,A,0,0
819724,2021-01-20,B,1,100000
902446,2021-01-22,A,0,0
648247,2021-01-05,A,0,0
761375,2021-01-21,A,0,0
746089,2021-01-23,B,0,0
895314,2021-01-15,A,0,0
766021,2021-01-13,B,0,0
819046,2021-01-05,A,0,0
647002,2021-01-05,A,0,0
775037,2021-01-12,A,0,0
938468,2021-01-22,A,0,0
790345,2021-01-12,B,1,10000
924113,2021-01-17,B,1,10000
712830,2021-01-22,B,0,0
714369,2021-01-20,A,0,0
717599,2021-01-18,A,0,0
819866,2021-01-11,B,0,0
745453,2021-01-17,B,0,0
927102,2021-01-02,B,0,0
878925,2021-01-15,A,0,0
649557,2021-01-21,B,0,0
634508,2021-01-16,B,0,0
884555,2021-01-06,B,0,0
726840,2021-01-03,A,0,0
698961,2021-01-19,A,0,0
912229,2021-01-22,B,0,0
928976,2021-01-21,A,1,60000
765115,2021-01-05,B,0,0
836741,2021-01-10,B,0,0
641249,2021-01-20,B,1,60000
634591,2021-01-18,B,0,0
811602,2021-01-09,B,0,0
801504,2021-01-20,A,0,0
871521,2021-01-20,B,0,0
926606,2021-01-20,A,0,0
786981,2021-01-22,B,0,0
847872,2021-01-18,B,0,0
756149,2021-01-16,B,0,0
929136,2021-01-19,B,0,0
656633,2021-01-12,A,0,0
749165,2021-01-08,A,0,0
845407,2021-01-20,B,1,10000
914537,2021-01-20,B,0,0
